Conductividad,Flujo
-1.1940816316215064,-3.062911190552865
0.7755501924509857,1.042023393386235
2.402637351467392,-0.3262881345934654
0.9296952917262241,-0.13081505916779465
1.2494036457785707,1.042023393386235
0.3816238276364872,0.06465801625787783
1.3750033562991353,1.042023393386235
0.49009630490424766,0.06465801625787783
0.981076991484637,1.6284426196632489
0.09046086233881451,1.4329695442375783
0.6271141709266819,0.455604167109221
-1.34251765314581,-0.13081505916779465
0.3816238276364872,1.042023393386235
-1.5994261519378743,-0.7172342854448086
3.2647080918585405,1.2374964688119057
1.905947587136068,0.455604167109221
2.140019774924393,0.2601310916835486
0.4672599939005086,0.6510772425348917
1.0952585465033322,0.8465503179605625
-1.633680618443483,-0.7172342854448086
1.7917660321173727,-0.3262881345934654
2.334128418456175,-0.3262881345934654
2.2884557964486967,0.06465801625787783
1.6775844770986776,-0.3262881345934654
0.718459414941638,0.455604167109221
1.243694568027636,-0.13081505916779465
0.31882397237620486,0.6510772425348917
1.7118389436042862,0.06465801625787783
0.92398621397528935,0.8465503179605625
2.591036917248239,1.042023393386235
0.5243507714098562,-0.3262881345934654
0.4272964496439653,0.06465801625787783
1.266530879031375,1.6284426196632489
3.5501619794052788,1.2374964688119057
-1.3653539641495491,-0.521761210019137
2.305583029701501,0.8465503179605625
-0.2406656472154015,0.06465801625787783
1.2379854902767011,2.0193887705145923
0.2160605728593792,0.455604167109221
0.5186416936589214,0.2601310916835486
1.8488568096267204,0.8465503179605625
0.695623103937899,1.042023393386235
0.5586052379154648,0.455604167109221
-1.5651716854322657,-1.4991265871474941
2.140019774924393,2.605807996791606
0.3245330501271396,2.0193887705145923
1.6775844770986776,0.2601310916835486
1.9459111313926112,1.4329695442375783
-0.371974435486901,2.0193887705145923
9.12793094206854,1.6284426196632489
1.6775844770986776,0.8465503179605625
1.6490390883440038,1.042023393386235
0.838350047711268,0.2601310916835486
1.7518024878608294,1.8239156950889197
1.1352220907598753,2.4103349213659353
0.9011499029715503,2.0193887705145923
5.748156913515161,2.605807996791606
2.528237061987957,0.455604167109221
0.981076991484637,2.2148618459402627
0.4272964496439653,-0.3262881345934654
2.259910407694023,1.4329695442375783
0.7470048036963118,1.4329695442375783
0.7013321816888337,1.4329695442375783
-1.1369908541121587,0.6510772425348917
-0.6859737117883128,0.8465503179605625
2.168565163679067,0.455604167109221
0.10187901784068404,1.8239156950889197
-1.3082631866402015,-0.13081505916779465
1.0724222354995931,-0.3262881345934654
0.8840226697187461,2.4103349213659353
-1.0056820658406593,0.6510772425348917
1.1352220907598753,0.6510772425348917
0.7241684926925728,-0.13081505916779465
-1.1883725538705716,0.2601310916835486
0.41016921639116105,-0.13081505916779465
3.213326392100128,1.6284426196632489
3.652925378922104,1.8239156950889197
0.6670777151832252,-0.13081505916779465
1.4435122893103525,0.2601310916835486
-1.3368085753948753,-0.3262881345934654
1.8545658873776552,0.2601310916835486
1.0381677689939846,-0.7172342854448086
1.3179125787897878,-0.13081505916779465
2.859363571542173,0.8465503179605625
2.2656194854449576,-0.13081505916779465
0.5643143156663996,1.042023393386235
1.9915837534000893,-0.3262881345934654
0.8440591254622027,0.06465801625787783
-1.4966627524210485,-0.9127073608704793
1.8774021983813942,0.6510772425348917
-0.7944461890560731,1.042023393386235
1.9858746756491545,0.06465801625787783
0.45013276064770436,0.2601310916835486
0.4444236828967696,0.2601310916835486
0.3587875166327482,0.2601310916835486
2.1228925416715887,0.06465801625787783
-1.5252081411757223,-0.521761210019137
-0.5089923015093352,-0.13081505916779465
2.2085287079356104,-0.3262881345934654
-0.9543003660822464,-0.13081505916779465
-0.6916827895392476,0.455604167109221
-0.4690287572527919,0.455604167109221
-0.10935685894390205,0.06465801625787783
0.8326409699603332,0.6510772425348917
-0.4975741460074657,0.6510772425348917
-0.46331967950185715,-0.13081505916779465
-0.26921103597007534,0.6510772425348917
-0.2977564247247491,0.8465503179605625
-0.8743732775691598,0.455604167109221
-0.3776835132378357,0.2601310916835486
-0.5261195347621395,0.2601310916835486
-0.11506593669483682,0.2601310916835486
-0.4404833684981181,0.2601310916835486
-0.3377199689812924,0.06465801625787783
-0.012302537178011153,0.6510772425348917
-1.2797177978855276,-3.258384265978537
-0.5089923015093352,0.2601310916835486
0.33595120562900915,0.2601310916835486
-0.1036477811929673,0.6510772425348917
-1.2625905646327233,-3.8448034922555507
